6.907500e+002, 0.000000e+000
6.908000e+002, 0.000000e+000
6.908500e+002, 0.000000e+000
6.909000e+002, 0.000000e+000
6.909500e+002, 0.000000e+000
6.910000e+002, 0.000000e+000
6.910500e+002, 0.000000e+000
6.911000e+002, 0.000000e+000
6.911500e+002, 0.000000e+000
6.912000e+002, 0.000000e+000
6.912500e+002, 0.000000e+000
6.913000e+002, 0.000000e+000
6.913500e+002, 0.000000e+000
6.914000e+002, 0.000000e+000
6.914500e+002, 0.000000e+000
6.915000e+002, 0.000000e+000
6.915500e+002, 0.000000e+000
6.916000e+002, 0.000000e+000
6.916500e+002, 0.000000e+000
6.917000e+002, 0.000000e+000
6.917500e+002, 0.000000e+000
6.918000e+002, 0.000000e+000
6.918500e+002, 0.000000e+000
6.919000e+002, 0.000000e+000
6.919500e+002, 0.000000e+000
6.920000e+002, 0.000000e+000
6.920500e+002, 0.000000e+000
6.921000e+002, 0.000000e+000
6.921500e+002, 0.000000e+000
6.922000e+002, 0.000000e+000
6.922500e+002, 0.000000e+000
6.923000e+002, 0.000000e+000
6.923500e+002, 0.000000e+000
6.924000e+002, 0.000000e+000
6.924500e+002, 0.000000e+000
6.925000e+002, 0.000000e+000
6.925500e+002, 0.000000e+000
6.926000e+002, 0.000000e+000
6.926500e+002, 0.000000e+000
6.927000e+002, 0.000000e+000
6.927500e+002, 0.000000e+000
6.928000e+002, 0.000000e+000
6.928500e+002, 0.000000e+000
6.929000e+002, 0.000000e+000
6.929500e+002, 0.000000e+000
6.930000e+002, 0.000000e+000
6.930500e+002, -1.317916e+003
6.931000e+002, -1.331543e+003
6.931500e+002, -1.260942e+003
6.932000e+002, -1.218375e+003
6.932500e+002, -1.271327e+003
6.933000e+002, -1.351195e+003
6.933500e+002, -1.322218e+003
6.934000e+002, -1.127517e+003
6.934500e+002, -8.361246e+002
6.935000e+002, -5.581264e+002
6.935500e+002, -3.470071e+002
6.936000e+002, -1.808768e+002
6.936500e+002, -4.183562e+000
6.937000e+002, 2.248913e+002
6.937500e+002, 5.109880e+002
6.938000e+002, 8.256959e+002
6.938500e+002, 1.127568e+003
6.939000e+002, 1.383894e+003
6.939500e+002, 1.573464e+003
6.940000e+002, 1.666541e+003
6.940500e+002, 1.623031e+003
6.941000e+002, 1.436814e+003
6.941500e+002, 1.169857e+003
6.942000e+002, 9.064962e+002
6.942500e+002, 6.695920e+002
6.943000e+002, 4.130928e+002
6.943500e+002, 1.036832e+002
6.944000e+002, -2.222711e+002
6.944500e+002, -5.049873e+002
6.945000e+002, -7.270066e+002
6.945500e+002, -8.895784e+002
6.946000e+002, -9.525313e+002
6.946500e+002, -8.649852e+002
6.947000e+002, -6.658591e+002
6.947500e+002, -5.016342e+002
6.948000e+002, -5.082601e+002
6.948500e+002, -6.927720e+002
6.949000e+002, -9.487811e+002
6.949500e+002, -1.162011e+003
6.950000e+002, -1.287190e+003
6.950500e+002, -1.352376e+003
6.951000e+002, -1.413198e+003
6.951500e+002, -1.493790e+003
6.952000e+002, -1.572862e+003
6.952500e+002, -1.635315e+003
6.953000e+002, -1.722124e+003
6.953500e+002, -1.906974e+003
6.954000e+002, -2.217896e+003
6.954500e+002, -2.587424e+003
6.955000e+002, -2.888724e+003
6.955500e+002, -3.037667e+003
6.956000e+002, -3.053224e+003
6.956500e+002, -2.999932e+003
6.957000e+002, -2.897317e+003
6.957500e+002, -2.731557e+003
6.958000e+002, -2.536004e+003
6.958500e+002, -2.398158e+003
6.959000e+002, -2.367448e+003
6.959500e+002, -2.373718e+003
6.960000e+002, -2.249766e+003
6.960500e+002, -1.830408e+003
6.961000e+002, -1.033135e+003
6.961500e+002, 1.194034e+002
6.962000e+002, 1.503395e+003
6.962500e+002, 2.912691e+003
6.963000e+002, 4.135033e+003
6.963500e+002, 5.065257e+003
6.964000e+002, 5.741549e+003
6.964500e+002, 6.249422e+003
6.965000e+002, 6.605803e+003
6.965500e+002, 6.754230e+003
6.966000e+002, 6.647247e+003
6.966500e+002, 6.294937e+003
6.967000e+002, 5.736411e+003
6.967500e+002, 5.005120e+003
6.968000e+002, 4.149210e+003
6.968500e+002, 3.260234e+003
6.969000e+002, 2.436066e+003
6.969500e+002, 1.703336e+003
6.970000e+002, 1.001218e+003
6.970500e+002, 2.598280e+002
6.971000e+002, -5.049728e+002
6.971500e+002, -1.180169e+003
6.972000e+002, -1.642129e+003
6.972500e+002, -1.853655e+003
6.973000e+002, -1.873392e+003
6.973500e+002, -1.774712e+003
6.974000e+002, -1.584987e+003
6.974500e+002, -1.318504e+003
6.975000e+002, -1.033864e+003
6.975500e+002, -8.069911e+002
6.976000e+002, -6.459254e+002
6.976500e+002, -4.758936e+002
6.977000e+002, -2.263578e+002
6.977500e+002, 1.007795e+002
6.978000e+002, 4.625365e+002
6.978500e+002, 8.266081e+002
6.979000e+002, 1.169813e+003
6.979500e+002, 1.467683e+003
6.980000e+002, 1.710471e+003
6.980500e+002, 1.904099e+003
6.981000e+002, 2.048686e+003
6.981500e+002, 2.131716e+003
6.982000e+002, 2.135087e+003
6.982500e+002, 2.042583e+003
6.983000e+002, 1.853222e+003
6.983500e+002, 1.591238e+003
6.984000e+002, 1.295609e+003
6.984500e+002, 1.001186e+003
6.985000e+002, 7.280645e+002
